seq,type,uptime_ms,t_us,slot_id,sync,frame_ctr,rssi,snr,tx_done,rx_done,rx_crc_err,rx_bad_header,slot_timeouts,stale_retx,busy_timeouts,rx_ok,missed,dup,payload
401,rx,146224,124711105,1,RUNNING,116,-66,9,,,,,,,,,,,
402,tx,146224,0,0,RUNNING,,,,,,,,,,,,,,
403,tx,146304,0,0,RUNNING,,,,,,,,,,,,,,
404,rx,146325,124911142,1,RUNNING,117,-66,9,,,,,,,,,,,
405,tx,146325,0,0,RUNNING,,,,,,,,,,,,,,
406,tx,146478,0,0,RUNNING,,,,,,,,,,,,,,
407,stats,146478,8292,0,RUNNING,,0,0,226,113,0,0,0,0,0,113,0,0,
408,rx,146518,125111146,1,RUNNING,118,-65,9,,,,,,,,,,,
409,tx,146518,0,0,RUNNING,,,,,,,,,,,,,,
410,tx,146558,0,0,RUNNING,,,,,,,,,,,,,,
411,rx,146732,125311149,1,RUNNING,119,-66,9,,,,,,,,,,,
412,tx,146732,0,0,RUNNING,,,,,,,,,,,,,,
413,tx,146772,0,0,RUNNING,,,,,,,,,,,,,,
414,tx,146812,0,0,RUNNING,,,,,,,,,,,,,,
415,rx,146986,125511107,1,RUNNING,120,-66,8,,,,,,,,,,,
416,tx,146986,0,0,RUNNING,,,,,,,,,,,,,,
417,tx,147006,0,0,RUNNING,,,,,,,,,,,,,,
418,tx,147107,0,0,RUNNING,,,,,,,,,,,,,,
419,rx,147240,125711155,1,RUNNING,121,-66,8,,,,,,,,,,,
420,tx,147240,0,0,RUNNING,,,,,,,,,,,,,,
421,rx,147321,125911162,1,RUNNING,122,-66,9,,,,,,,,,,,
422,tx,147321,0,0,RUNNING,,,,,,,,,,,,,,
423,tx,147361,0,0,RUNNING,,,,,,,,,,,,,,
424,tx,147501,0,0,RUNNING,,,,,,,,,,,,,,
425,stats,147501,8271,0,RUNNING,,0,0,231,118,0,0,0,0,0,118,0,0,
426,rx,147522,126111157,1,RUNNING,123,-66,8,,,,,,,,,,,
427,tx,147522,0,0,RUNNING,,,,,,,,,,,,,,
428,tx,147562,0,0,RUNNING,,,,,,,,,,,,,,
429,tx,147622,0,0,RUNNING,,,,,,,,,,,,,,
430,rx,147756,126311135,1,RUNNING,124,-65,8,,,,,,,,,,,
431,tx,147756,0,0,RUNNING,,,,,,,,,,,,,,
432,tx,147816,0,0,RUNNING,,,,,,,,,,,,,,
433,rx,148011,126511129,1,RUNNING,125,-66,9,,,,,,,,,,,
434,tx,148011,0,0,RUNNING,,,,,,,,,,,,,,
435,tx,148111,0,0,RUNNING,,,,,,,,,,,,,,
436,rx,148131,126711144,1,RUNNING,126,-66,9,,,,,,,,,,,
437,tx,148131,0,0,RUNNING,,,,,,,,,,,,,,
438,tx,148265,0,0,RUNNING,,,,,,,,,,,,,,
439,tx,148305,0,0,RUNNING,,,,,,,,,,,,,,
440,rx,148325,126911136,1,RUNNING,127,-66,8,,,,,,,,,,,
441,tx,148325,0,0,RUNNING,,,,,,,,,,,,,,
442,tx,148366,0,0,RUNNING,,,,,,,,,,,,,,
443,rx,148519,127111147,1,RUNNING,128,-66,9,,,,,,,,,,,
444,tx,148519,0,0,RUNNING,,,,,,,,,,,,,,
445,stats,148519,8848,0,RUNNING,,0,0,236,124,0,0,0,0,0,124,0,0,
446,tx,148559,0,0,RUNNING,,,,,,,,,,,,,,
447,tx,148620,0,0,RUNNING,,,,,,,,,,,,,,
448,rx,148774,127311134,1,RUNNING,129,-66,8,,,,,,,,,,,
449,tx,148774,0,0,RUNNING,,,,,,,,,,,,,,
450,tx,148814,0,0,RUNNING,,,,,,,,,,,,,,
451,rx,149028,127511142,1,RUNNING,130,-65,8,,,,,,,,,,,
452,tx,149028,0,0,RUNNING,,,,,,,,,,,,,,
453,tx,149108,0,0,RUNNING,,,,,,,,,,,,,,
454,rx,149128,127711140,1,RUNNING,131,-66,9,,,,,,,,,,,
455,tx,149128,0,0,RUNNING,,,,,,,,,,,,,,
456,tx,149282,0,0,RUNNING,,,,,,,,,,,,,,
457,rx,149322,127911144,1,RUNNING,132,-65,9,,,,,,,,,,,
458,tx,149322,0,0,RUNNING,,,,,,,,,,,,,,
459,tx,149362,0,0,RUNNING,,,,,,,,,,,,,,
460,tx,149403,0,0,RUNNING,,,,,,,,,,,,,,
461,rx,149536,128111147,1,RUNNING,133,-66,9,,,,,,,,,,,
462,tx,149536,0,0,RUNNING,,,,,,,,,,,,,,
463,stats,149536,8848,0,RUNNING,,0,0,241,129,0,0,0,0,0,129,0,0,
464,tx,149556,0,0,RUNNING,,,,,,,,,,,,,,
465,tx,149617,0,0,RUNNING,,,,,,,,,,,,,,
466,rx,149791,128311100,1,RUNNING,134,-66,8,,,,,,,,,,,
467,tx,149791,0,0,RUNNING,,,,,,,,,,,,,,
468,tx,149811,0,0,RUNNING,,,,,,,,,,,,,,
469,tx,149911,0,0,RUNNING,,,,,,,,,,,,,,
470,rx,150045,128511109,1,RUNNING,135,-66,9,,,,,,,,,,,
471,tx,150045,0,0,RUNNING,,,,,,,,,,,,,,
472,tx,150105,0,0,RUNNING,,,,,,,,,,,,,,
473,rx,150125,128711148,1,RUNNING,136,-65,9,,,,,,,,,,,
474,tx,150125,0,0,RUNNING,,,,,,,,,,,,,,
475,tx,150166,0,0,RUNNING,,,,,,,,,,,,,,
476,tx,150299,0,0,RUNNING,,,,,,,,,,,,,,
477,rx,150319,128911147,1,RUNNING,137,-66,9,,,,,,,,,,,
478,tx,150319,0,0,RUNNING,,,,,,,,,,,,,,
479,tx,150359,0,0,RUNNING,,,,,,,,,,,,,,
480,tx,150420,0,0,RUNNING,,,,,,,,,,,,,,
481,rx,150553,129111147,1,RUNNING,138,-65,8,,,,,,,,,,,
482,tx,150553,0,0,RUNNING,,,,,,,,,,,,,,
483,stats,150553,8848,0,RUNNING,,0,0,246,134,0,0,0,0,0,134,0,0,
484,tx,150614,0,0,RUNNING,,,,,,,,,,,,,,
485,rx,150807,129311149,1,RUNNING,139,-65,9,,,,,,,,,,,
486,tx,150807,0,0,RUNNING,,,,,,,,,,,,,,
487,tx,150908,0,0,RUNNING,,,,,,,,,,,,,,
488,rx,150928,129511136,1,RUNNING,140,-66,8,,,,,,,,,,,
489,tx,150928,0,0,RUNNING,,,,,,,,,,,,,,
490,tx,151061,0,0,RUNNING,,,,,,,,,,,,,,
491,rx,151122,129711150,1,RUNNING,141,-66,9,,,,,,,,,,,
492,tx,151122,0,0,RUNNING,,,,,,,,,,,,,,
493,tx,151162,0,0,RUNNING,,,,,,,,,,,,,,
494,rx,151316,129911150,1,RUNNING,142,-66,9,,,,,,,,,,,
495,tx,151316,0,0,RUNNING,,,,,,,,,,,,,,
496,tx,151356,0,0,RUNNING,,,,,,,,,,,,,,
497,tx,151416,0,0,RUNNING,,,,,,,,,,,,,,
498,rx,151570,130111113,1,RUNNING,143,-66,8,,,,,,,,,,,
499,tx,151570,0,0,RUNNING,,,,,,,,,,,,,,
500,stats,151570,8814,0,RUNNING,,0,0,251,139,0,0,0,0,0,139,0,0,
501,tx,151610,0,0,RUNNING,,,,,,,,,,,,,,
502,rx,151824,130311130,1,RUNNING,144,-66,8,,,,,,,,,,,
503,tx,151824,0,0,RUNNING,,,,,,,,,,,,,,
504,tx,151905,0,0,RUNNING,,,,,,,,,,,,,,
505,rx,151925,130511141,1,RUNNING,145,-66,9,,,,,,,,,,,
506,tx,151925,0,0,RUNNING,,,,,,,,,,,,,,
507,tx,152078,0,0,RUNNING,,,,,,,,,,,,,,
508,rx,152118,130711144,1,RUNNING,146,-66,9,,,,,,,,,,,
509,tx,152119,0,0,RUNNING,,,,,,,,,,,,,,
510,tx,152159,0,0,RUNNING,,,,,,,,,,,,,,
511,rx,152333,130911135,1,RUNNING,147,-66,8,,,,,,,,,,,
512,tx,152333,0,0,RUNNING,,,,,,,,,,,,,,
513,tx,152353,0,0,RUNNING,,,,,,,,,,,,,,
514,tx,152413,0,0,RUNNING,,,,,,,,,,,,,,
515,rx,152587,131111148,1,RUNNING,148,-66,8,,,,,,,,,,,
516,tx,152587,0,0,RUNNING,,,,,,,,,,,,,,
517,stats,152587,8849,0,RUNNING,,0,0,256,144,0,0,0,0,0,144,0,0,
518,tx,152607,0,0,RUNNING,,,,,,,,,,,,,,
519,tx,152707,0,0,RUNNING,,,,,,,,,,,,,,
520,rx,152847,131311145,1,RUNNING,149,-66,8,,,,,,,,,,,
521,tx,152847,0,0,RUNNING,,,,,,,,,,,,,,
522,tx,152907,0,0,RUNNING,,,,,,,,,,,,,,
523,rx,152928,131511146,1,RUNNING,150,-66,9,,,,,,,,,,,
524,tx,152928,0,0,RUNNING,,,,,,,,,,,,,,
525,tx,152968,0,0,RUNNING,,,,,,,,,,,,,,
526,tx,153102,0,0,RUNNING,,,,,,,,,,,,,,
527,rx,153122,131711147,1,RUNNING,151,-66,8,,,,,,,,,,,
528,tx,153122,0,0,RUNNING,,,,,,,,,,,,,,
529,tx,153162,0,0,RUNNING,,,,,,,,,,,,,,
530,tx,153222,0,0,RUNNING,,,,,,,,,,,,,,
531,rx,153356,131911110,1,RUNNING,152,-66,9,,,,,,,,,,,
532,tx,153356,0,0,RUNNING,,,,,,,,,,,,,,
533,tx,153417,0,0,RUNNING,,,,,,,,,,,,,,
534,rx,153611,132111122,1,RUNNING,153,-65,8,,,,,,,,,,,
535,tx,153611,0,0,RUNNING,,,,,,,,,,,,,,
536,stats,153611,8823,0,RUNNING,,0,0,261,149,0,0,0,0,0,149,0,0,
537,tx,153712,0,0,RUNNING,,,,,,,,,,,,,,
538,rx,153732,132311131,1,RUNNING,154,-66,9,,,,,,,,,,,
539,tx,153732,0,0,RUNNING,,,,,,,,,,,,,,
540,tx,153865,0,0,RUNNING,,,,,,,,,,,,,,
541,tx,153906,0,0,RUNNING,,,,,,,,,,,,,,
542,rx,153926,132511146,1,RUNNING,155,-66,9,,,,,,,,,,,
543,tx,153926,0,0,RUNNING,,,,,,,,,,,,,,
544,tx,153966,0,0,RUNNING,,,,,,,,,,,,,,
545,rx,154120,132711146,1,RUNNING,156,-65,8,,,,,,,,,,,
546,tx,154120,0,0,RUNNING,,,,,,,,,,,,,,
547,tx,154160,0,0,RUNNING,,,,,,,,,,,,,,
548,tx,154220,0,0,RUNNING,,,,,,,,,,,,,,
549,rx,154374,132911135,1,RUNNING,157,-66,9,,,,,,,,,,,
550,tx,154374,0,0,RUNNING,,,,,,,,,,,,,,
551,tx,154415,0,0,RUNNING,,,,,,,,,,,,,,
552,rx,154628,133111071,1,RUNNING,158,-66,9,,,,,,,,,,,
553,tx,154628,0,0,RUNNING,,,,,,,,,,,,,,
554,stats,154628,8772,0,RUNNING,,0,0,266,154,0,0,0,0,0,154,0,0,
555,tx,154709,0,0,RUNNING,,,,,,,,,,,,,,
556,rx,154729,133311134,1,RUNNING,159,-66,8,,,,,,,,,,,
557,tx,154729,0,0,RUNNING,,,,,,,,,,,,,,
558,tx,154882,0,0,RUNNING,,,,,,,,,,,,,,
559,rx,154922,133511141,1,RUNNING,160,-66,9,,,,,,,,,,,
560,tx,154923,0,0,RUNNING,,,,,,,,,,,,,,
561,tx,154963,0,0,RUNNING,,,,,,,,,,,,,,
562,tx,155003,0,0,RUNNING,,,,,,,,,,,,,,
563,rx,155136,133711145,1,RUNNING,161,-66,8,,,,,,,,,,,
564,tx,155136,0,0,RUNNING,,,,,,,,,,,,,,
565,tx,155157,0,0,RUNNING,,,,,,,,,,,,,,
566,tx,155217,0,0,RUNNING,,,,,,,,,,,,,,
567,rx,155391,133911146,1,RUNNING,162,-65,8,,,,,,,,,,,
568,tx,155391,0,0,RUNNING,,,,,,,,,,,,,,
569,tx,155411,0,0,RUNNING,,,,,,,,,,,,,,
570,tx,155512,0,0,RUNNING,,,,,,,,,,,,,,
571,rx,155645,134111166,1,RUNNING,163,-66,9,,,,,,,,,,,
572,tx,155645,0,0,RUNNING,,,,,,,,,,,,,,
573,stats,155645,8867,0,RUNNING,,0,0,271,159,0,0,0,0,0,159,0,0,
574,tx,155705,0,0,RUNNING,,,,,,,,,,,,,,
575,rx,155726,134311149,1,RUNNING,164,-66,9,,,,,,,,,,,
576,tx,155726,0,0,RUNNING,,,,,,,,,,,,,,
577,tx,155766,0,0,RUNNING,,,,,,,,,,,,,,
578,tx,155899,0,0,RUNNING,,,,,,,,,,,,,,
579,rx,155919,134511149,1,RUNNING,165,-66,9,,,,,,,,,,,
580,tx,155919,0,0,RUNNING,,,,,,,,,,,,,,
581,tx,155960,0,0,RUNNING,,,,,,,,,,,,,,
582,tx,156020,0,0,RUNNING,,,,,,,,,,,,,,
583,rx,156153,134711149,1,RUNNING,166,-66,9,,,,,,,,,,,
584,tx,156153,0,0,RUNNING,,,,,,,,,,,,,,
585,tx,156214,0,0,RUNNING,,,,,,,,,,,,,,
586,rx,156407,134911110,1,RUNNING,167,-65,9,,,,,,,,,,,
587,tx,156407,0,0,RUNNING,,,,,,,,,,,,,,
588,tx,156508,0,0,RUNNING,,,,,,,,,,,,,,
589,rx,156528,135111146,1,RUNNING,168,-66,8,,,,,,,,,,,
590,tx,156528,0,0,RUNNING,,,,,,,,,,,,,,
591,tx,156662,0,0,RUNNING,,,,,,,,,,,,,,
592,stats,156662,8290,0,RUNNING,,0,0,277,164,0,0,0,0,0,164,0,0,
593,rx,156722,135311148,1,RUNNING,169,-66,8,,,,,,,,,,,
594,tx,156722,0,0,RUNNING,,,,,,,,,,,,,,
595,tx,156762,0,0,RUNNING,,,,,,,,,,,,,,
596,rx,156916,135511147,1,RUNNING,170,-66,8,,,,,,,,,,,
597,tx,156916,0,0,RUNNING,,,,,,,,,,,,,,
598,tx,156956,0,0,RUNNING,,,,,,,,,,,,,,
599,tx,157016,0,0,RUNNING,,,,,,,,,,,,,,
600,rx,157170,135711070,1,RUNNING,171,-65,8,,,,,,,,,,,
601,tx,157170,0,0,RUNNING,,,,,,,,,,,,,,
602,tx,157210,0,0,RUNNING,,,,,,,,,,,,,,
603,rx,157424,135911136,1,RUNNING,172,-66,8,,,,,,,,,,,
604,tx,157425,0,0,RUNNING,,,,,,,,,,,,,,
605,tx,157505,0,0,RUNNING,,,,,,,,,,,,,,
606,rx,157525,136111142,1,RUNNING,173,-65,9,,,,,,,,,,,
607,tx,157525,0,0,RUNNING,,,,,,,,,,,,,,
608,tx,157678,0,0,RUNNING,,,,,,,,,,,,,,
609,stats,157678,8292,0,RUNNING,,0,0,282,169,0,0,0,0,0,169,0,0,
610,rx,157719,136311145,1,RUNNING,174,-66,8,,,,,,,,,,,
611,tx,157719,0,0,RUNNING,,,,,,,,,,,,,,
612,tx,157759,0,0,RUNNING,,,,,,,,,,,,,,
613,rx,157933,136511132,1,RUNNING,175,-66,9,,,,,,,,,,,
614,tx,157933,0,0,RUNNING,,,,,,,,,,,,,,
615,tx,157953,0,0,RUNNING,,,,,,,,,,,,,,
616,tx,158013,0,0,RUNNING,,,,,,,,,,,,,,
617,rx,158187,136711147,1,RUNNING,176,-65,9,,,,,,,,,,,
618,tx,158187,0,0,RUNNING,,,,,,,,,,,,,,
619,tx,158207,0,0,RUNNING,,,,,,,,,,,,,,
620,tx,158307,0,0,RUNNING,,,,,,,,,,,,,,
621,rx,158441,136911149,1,RUNNING,177,-66,9,,,,,,,,,,,
622,tx,158441,0,0,RUNNING,,,,,,,,,,,,,,
623,rx,158521,137111149,1,RUNNING,178,-66,9,,,,,,,,,,,
624,tx,158521,0,0,RUNNING,,,,,,,,,,,,,,
625,tx,158562,0,0,RUNNING,,,,,,,,,,,,,,
626,tx,158695,0,0,RUNNING,,,,,,,,,,,,,,
627,stats,158695,8293,0,RUNNING,,0,0,287,174,0,0,0,0,0,174,0,0,
628,rx,158715,137311151,1,RUNNING,179,-65,8,,,,,,,,,,,
629,tx,158715,0,0,RUNNING,,,,,,,,,,,,,,
630,tx,158755,0,0,RUNNING,,,,,,,,,,,,,,
631,tx,158816,0,0,RUNNING,,,,,,,,,,,,,,
632,rx,158956,137511136,1,RUNNING,180,-66,9,,,,,,,,,,,
633,tx,158956,0,0,RUNNING,,,,,,,,,,,,,,
634,tx,159016,0,0,RUNNING,,,,,,,,,,,,,,
635,rx,159210,137711099,1,RUNNING,181,-66,9,,,,,,,,,,,
636,tx,159210,0,0,RUNNING,,,,,,,,,,,,,,
637,tx,159311,0,0,RUNNING,,,,,,,,,,,,,,
638,rx,159331,137911146,1,RUNNING,182,-66,9,,,,,,,,,,,
639,tx,159331,0,0,RUNNING,,,,,,,,,,,,,,
640,tx,159471,0,0,RUNNING,,,,,,,,,,,,,,
641,tx,159511,0,0,RUNNING,,,,,,,,,,,,,,
642,rx,159531,138111148,1,RUNNING,183,-65,9,,,,,,,,,,,
643,tx,159531,0,0,RUNNING,,,,,,,,,,,,,,
644,tx,159571,0,0,RUNNING,,,,,,,,,,,,,,
645,rx,159725,138311148,1,RUNNING,184,-65,8,,,,,,,,,,,
646,tx,159725,0,0,RUNNING,,,,,,,,,,,,,,
647,stats,159725,8849,0,RUNNING,,0,0,292,180,0,0,0,0,0,180,0,0,
648,tx,159766,0,0,RUNNING,,,,,,,,,,,,,,
649,tx,159806,0,0,RUNNING,,,,,,,,,,,,,,
650,rx,159980,138511082,1,RUNNING,185,-66,9,,,,,,,,,,,
651,tx,159980,0,0,RUNNING,,,,,,,,,,,,,,
652,tx,160020,0,0,RUNNING,,,,,,,,,,,,,,
653,rx,160234,138711140,1,RUNNING,186,-66,8,,,,,,,,,,,
654,tx,160234,0,0,RUNNING,,,,,,,,,,,,,,
655,rx,160314,138911145,1,RUNNING,187,-66,9,,,,,,,,,,,
656,tx,160315,0,0,RUNNING,,,,,,,,,,,,,,
657,tx,160355,0,0,RUNNING,,,,,,,,,,,,,,
658,tx,160488,0,0,RUNNING,,,,,,,,,,,,,,
659,tx,160508,0,0,RUNNING,,,,,,,,,,,,,,
660,rx,160528,139111148,1,RUNNING,188,-66,8,,,,,,,,,,,
661,tx,160528,0,0,RUNNING,,,,,,,,,,,,,,
662,tx,160569,0,0,RUNNING,,,,,,,,,,,,,,
663,tx,160609,0,0,RUNNING,,,,,,,,,,,,,,
664,rx,160749,139311130,1,RUNNING,189,-65,8,,,,,,,,,,,
665,tx,160749,0,0,RUNNING,,,,,,,,,,,,,,
666,stats,160749,8831,0,RUNNING,,0,0,297,185,0,0,0,0,0,185,0,0,
667,tx,160769,0,0,RUNNING,,,,,,,,,,,,,,
668,tx,160809,0,0,RUNNING,,,,,,,,,,,,,,
669,rx,161003,139511149,1,RUNNING,190,-66,8,,,,,,,,,,,
670,tx,161003,0,0,RUNNING,,,,,,,,,,,,,,
671,tx,161103,0,0,RUNNING,,,,,,,,,,,,,,
672,rx,161124,139711151,1,RUNNING,191,-66,9,,,,,,,,,,,
673,tx,161124,0,0,RUNNING,,,,,,,,,,,,,,
674,tx,161257,0,0,RUNNING,,,,,,,,,,,,,,
675,rx,161317,139911150,1,RUNNING,192,-65,9,,,,,,,,,,,
676,tx,161317,0,0,RUNNING,,,,,,,,,,,,,,
677,tx,161357,0,0,RUNNING,,,,,,,,,,,,,,
678,tx,161511,0,0,RUNNING,,,,,,,,,,,,,,
679,rx,161531,140111148,1,RUNNING,193,-66,9,,,,,,,,,,,
680,tx,161531,0,0,RUNNING,,,,,,,,,,,,,,
681,tx,161571,0,0,RUNNING,,,,,,,,,,,,,,
682,tx,161612,0,0,RUNNING,,,,,,,,,,,,,,
683,rx,161766,140311122,1,RUNNING,194,-66,9,,,,,,,,,,,
684,tx,161766,0,0,RUNNING,,,,,,,,,,,,,,
685,stats,161766,8823,0,RUNNING,,0,0,302,190,0,0,0,0,0,190,0,0,
686,tx,161806,0,0,RUNNING,,,,,,,,,,,,,,
687,rx,162019,140511095,1,RUNNING,195,-66,9,,,,,,,,,,,
688,tx,162019,0,0,RUNNING,,,,,,,,,,,,,,
689,rx,162120,140711143,1,RUNNING,196,-66,9,,,,,,,,,,,
690,tx,162120,0,0,RUNNING,,,,,,,,,,,,,,
691,tx,162274,0,0,RUNNING,,,,,,,,,,,,,,
692,rx,162314,140911146,1,RUNNING,197,-66,8,,,,,,,,,,,
693,tx,162314,0,0,RUNNING,,,,,,,,,,,,,,
694,tx,162354,0,0,RUNNING,,,,,,,,,,,,,,
695,rx,162528,141111127,1,RUNNING,198,-65,9,,,,,,,,,,,
696,tx,162528,0,0,RUNNING,,,,,,,,,,,,,,
697,tx,162568,0,0,RUNNING,,,,,,,,,,,,,,
698,tx,162608,0,0,RUNNING,,,,,,,,,,,,,,
699,rx,162782,141311095,1,RUNNING,199,-66,9,,,,,,,,,,,
700,tx,162782,0,0,RUNNING,,,,,,,,,,,,,,
701,stats,162782,8796,0,RUNNING,,0,0,307,195,0,0,0,0,0,195,0,0,
702,tx,162822,0,0,RUNNING,,,,,,,,,,,,,,
703,rx,163036,141511142,1,RUNNING,200,-65,9,,,,,,,,,,,
704,tx,163036,0,0,RUNNING,,,,,,,,,,,,,,
705,rx,163117,141711145,1,RUNNING,201,-66,9,,,,,,,,,,,
706,tx,163117,0,0,RUNNING,,,,,,,,,,,,,,
707,tx,163157,0,0,RUNNING,,,,,,,,,,,,,,
708,tx,163291,0,0,RUNNING,,,,,,,,,,,,,,
709,tx,163311,0,0,RUNNING,,,,,,,,,,,,,,
710,rx,163331,141911148,1,RUNNING,202,-65,9,,,,,,,,,,,
711,tx,163331,0,0,RUNNING,,,,,,,,,,,,,,
712,tx,163371,0,0,RUNNING,,,,,,,,,,,,,,
713,tx,163411,0,0,RUNNING,,,,,,,,,,,,,,
714,rx,163545,142111125,1,RUNNING,203,-66,9,,,,,,,,,,,
715,tx,163545,0,0,RUNNING,,,,,,,,,,,,,,
716,tx,163565,0,0,RUNNING,,,,,,,,,,,,,,
717,tx,163605,0,0,RUNNING,,,,,,,,,,,,,,
718,rx,163799,142311117,1,RUNNING,204,-66,9,,,,,,,,,,,
719,tx,163799,0,0,RUNNING,,,,,,,,,,,,,,
720,stats,163799,8818,0,RUNNING,,0,0,312,200,0,0,0,0,0,200,0,0,
721,tx,163819,0,0,RUNNING,,,,,,,,,,,,,,
722,rx,163920,142511139,1,RUNNING,205,-65,9,,,,,,,,,,,
723,tx,163920,0,0,RUNNING,,,,,,,,,,,,,,
724,tx,164053,0,0,RUNNING,,,,,,,,,,,,,,
725,rx,164113,142711141,1,RUNNING,206,-66,9,,,,,,,,,,,
726,tx,164113,0,0,RUNNING,,,,,,,,,,,,,,
727,tx,164154,0,0,RUNNING,,,,,,,,,,,,,,
728,tx,164307,0,0,RUNNING,,,,,,,,,,,,,,
729,rx,164327,142911146,1,RUNNING,207,-66,8,,,,,,,,,,,
730,tx,164327,0,0,RUNNING,,,,,,,,,,,,,,
731,tx,164367,0,0,RUNNING,,,,,,,,,,,,,,
732,tx,164408,0,0,RUNNING,,,,,,,,,,,,,,
733,rx,164562,143111146,1,RUNNING,208,-66,9,,,,,,,,,,,
734,tx,164562,0,0,RUNNING,,,,,,,,,,,,,,
735,tx,164622,0,0,RUNNING,,,,,,,,,,,,,,
736,rx,164816,143311147,1,RUNNING,209,-66,9,,,,,,,,,,,
737,tx,164816,0,0,RUNNING,,,,,,,,,,,,,,
738,stats,164816,8848,0,RUNNING,,0,0,317,205,0,0,0,0,0,205,0,0,
739,rx,164916,143511147,1,RUNNING,210,-66,8,,,,,,,,,,,
740,tx,164917,0,0,RUNNING,,,,,,,,,,,,,,
741,tx,165070,0,0,RUNNING,,,,,,,,,,,,,,
742,tx,165110,0,0,RUNNING,,,,,,,,,,,,,,
743,rx,165130,143711149,1,RUNNING,211,-65,8,,,,,,,,,,,
744,tx,165130,0,0,RUNNING,,,,,,,,,,,,,,
745,tx,165171,0,0,RUNNING,,,,,,,,,,,,,,
746,rx,165325,143911149,1,RUNNING,212,-65,9,,,,,,,,,,,
747,tx,165325,0,0,RUNNING,,,,,,,,,,,,,,
748,tx,165365,0,0,RUNNING,,,,,,,,,,,,,,
749,tx,165405,0,0,RUNNING,,,,,,,,,,,,,,
750,rx,165579,144111136,1,RUNNING,213,-66,8,,,,,,,,,,,
751,tx,165579,0,0,RUNNING,,,,,,,,,,,,,,
752,tx,165619,0,0,RUNNING,,,,,,,,,,,,,,
753,rx,165833,144311127,1,RUNNING,214,-65,9,,,,,,,,,,,
754,tx,165833,0,0,RUNNING,,,,,,,,,,,,,,
755,stats,165833,8828,0,RUNNING,,0,0,322,210,0,0,0,0,0,210,0,0,
756,rx,165914,144511145,1,RUNNING,215,-66,8,,,,,,,,,,,
757,tx,165914,0,0,RUNNING,,,,,,,,,,,,,,
758,tx,165954,0,0,RUNNING,,,,,,,,,,,,,,
759,tx,166087,0,0,RUNNING,,,,,,,,,,,,,,
760,tx,166107,0,0,RUNNING,,,,,,,,,,,,,,
761,rx,166128,144711148,1,RUNNING,216,-66,9,,,,,,,,,,,
762,tx,166128,0,0,RUNNING,,,,,,,,,,,,,,
763,tx,166168,0,0,RUNNING,,,,,,,,,,,,,,
764,tx,166208,0,0,RUNNING,,,,,,,,,,,,,,
765,rx,166342,144911147,1,RUNNING,217,-66,8,,,,,,,,,,,
766,tx,166342,0,0,RUNNING,,,,,,,,,,,,,,
767,tx,166362,0,0,RUNNING,,,,,,,,,,,,,,
768,tx,166422,0,0,RUNNING,,,,,,,,,,,,,,
769,rx,166596,145111107,1,RUNNING,218,-65,8,,,,,,,,,,,
770,tx,166596,0,0,RUNNING,,,,,,,,,,,,,,
771,tx,166616,0,0,RUNNING,,,,,,,,,,,,,,
772,rx,166716,145311147,1,RUNNING,219,-66,9,,,,,,,,,,,
773,tx,166716,0,0,RUNNING,,,,,,,,,,,,,,
774,tx,166850,0,0,RUNNING,,,,,,,,,,,,,,
775,stats,166850,8848,0,RUNNING,,0,0,327,215,0,0,0,0,0,215,0,0,
776,tx,166910,0,0,RUNNING,,,,,,,,,,,,,,
777,rx,166930,145511149,1,RUNNING,220,-66,9,,,,,,,,,,,
778,tx,166930,0,0,RUNNING,,,,,,,,,,,,,,
779,tx,166970,0,0,RUNNING,,,,,,,,,,,,,,
780,tx,167104,0,0,RUNNING,,,,,,,,,,,,,,
781,rx,167124,145711136,1,RUNNING,221,-66,8,,,,,,,,,,,
782,tx,167124,0,0,RUNNING,,,,,,,,,,,,,,
783,tx,167164,0,0,RUNNING,,,,,,,,,,,,,,
784,tx,167204,0,0,RUNNING,,,,,,,,,,,,,,
785,rx,167358,145911142,1,RUNNING,222,-65,9,,,,,,,,,,,
786,tx,167358,0,0,RUNNING,,,,,,,,,,,,,,
787,tx,167418,0,0,RUNNING,,,,,,,,,,,,,,
788,rx,167612,146111143,1,RUNNING,223,-66,9,,,,,,,,,,,
789,tx,167612,0,0,RUNNING,,,,,,,,,,,,,,
790,tx,167713,0,0,RUNNING,,,,,,,,,,,,,,
791,rx,167733,146311146,1,RUNNING,224,-66,9,,,,,,,,,,,
792,tx,167733,0,0,RUNNING,,,,,,,,,,,,,,
793,tx,167872,0,0,RUNNING,,,,,,,,,,,,,,
794,stats,167872,8290,0,RUNNING,,0,0,333,220,0,0,0,0,0,220,0,0,
795,tx,167913,0,0,RUNNING,,,,,,,,,,,,,,
796,rx,167933,146511148,1,RUNNING,225,-65,9,,,,,,,,,,,
797,tx,167933,0,0,RUNNING,,,,,,,,,,,,,,
798,tx,167953,0,0,RUNNING,,,,,,,,,,,,,,
799,rx,168127,146711148,1,RUNNING,226,-66,9,,,,,,,,,,,
800,tx,168127,0,0,RUNNING,,,,,,,,,,,,,,
801,tx,168167,0,0,RUNNING,,,,,,,,,,,,,,
802,tx,168207,0,0,RUNNING,,,,,,,,,,,,,,
803,rx,168381,146911112,1,RUNNING,227,-65,8,,,,,,,,,,,
804,tx,168381,0,0,RUNNING,,,,,,,,,,,,,,
